SNO	Code	Name	Description
222743	MonsterAffix_Jailer		
222745	MonsterAffix_Jailer_Champion		
222744	MonsterAffix_JailerCast		
455436	MonsterAffix_Juggernaut		
70655	MonsterAffix_Knockback		
226497	MonsterAffix_Linked		
91028	MonsterAffix_MissileDampening	monster affix - missile dampening	
376860	MonsterAffix_MissileDampeningCast	Monster Affix - Missile Dampening	
90314	MonsterAffix_Molten		
109898	MonsterAffix_Molten_Minion		
215756	MonsterAffix_Mortar		
215757	MonsterAffix_MortarCast		
247258	MonsterAffix_Nightmarish		
120655	MonsterAffix_Pheonix	重生	
90566	MonsterAffix_Plagued		
231115	MonsterAffix_PlaguedCast	MonsterAffix_PlaguedCast	
71023	MonsterAffix_Puppetmaster		
71024	MonsterAffix_Puppetmaster_Minion		
230877	MonsterAffix_ReflectsDamage		
285770	MonsterAffix_ReflectsDamageCast		
226437	MonsterAffix_Shielding		
226438	MonsterAffix_ShieldingCast		
155958	MonsterAffix_TeleporterBuff		
155959	MonsterAffix_TeleporterCast		
336177	MonsterAffix_ThunderstormBuff		
336178	MonsterAffix_ThunderstormBuff_Champion		
336179	MonsterAffix_ThunderstormCast	MonsterAffix_ThunderstormCast	
70309	MonsterAffix_Vampiric		
120306	MonsterAffix_VortexBuff		
221132	MonsterAffix_VortexBuff_Champion		
120305	MonsterAffix_VortexCast	monsteraffix_vortexcast	
226293	MonsterAffix_Waller	筑墙	
226294	MonsterAffix_WallerCast	筑墙	
231117	MonsterAffix_WallerRare	筑墙	
231118	MonsterAffix_WallerRareCast	筑墙	
158970	MorluSpellcaster_BreathOfFire		
263415	MorluSpellcaster_BreathOfFrost		
158969	MorluSpellcaster_Meteor		
256045	MorluSpellcaster_Meteor_GraspOfTheDead_Prototype		
158968	MorluSpellcaster_Shift		
428806	MorluSpellcaster_Shift_NoCooldown_Cold		
258199	Multiplayer_Buff		
30342	NPC_LookAt		
395342	Oasis_Rockslide_A_Damage	trDun_Cath_WallCollapse_Damage	
30343	OnDeathArcane		
30344	OnDeathCold		
30345	OnDeathFire		
30346	OnDeathLightning		
30347	OnDeathPoison		
30348	Operate_Helper_Attach		
380460	p1_Greed_Charge		
391073	p1_Greed_Charge_Long		
398253	p1_Greed_Charge_No_LOS		
394194	p1_Greed_GoblinKnockback		
385810	p1_Greed_GoldenMeteorShower		
385737	p1_Greed_GoldSpawner		
391176	p1_Greed_PassiveGoblinSpawner_test		
381205	p1_Greed_PassiveLifetimeBuff		
380646	p1_Greed_Shockwave		
382342	p1_Greed_SpawnMinion		
391193	p1_Greed_Ultimate_MeteorShower		
382195	p1_GreedMinion_PassiveLifetimeBuff		
402540	p1_ItemPassive_Unique_Ring_941		你的七相拳具有爆裂掌效果。
408974	p1_ItemPassive_Unique_Ring_942		处于御法者形态下获得的消灭伤害奖励，可在御法者形态结束后持续 {c_magic}{VALUE1}{/c_magic} 秒。
409811	p1_ItemPassive_Unique_Ring_943		幻身会召唤2个幻身与你并肩战斗。
410217	p1_ItemPassive_Unique_Ring_944		灵魂收割现在最多可叠加至10层。
440923	p1_ItemPassive_Unique_Ring_945		
404168	p1_Monk_Passive_Harmony	天人合一	寒冰猎手无惧经年黑暗，沙漠行商苦忍灼人阳焰。若要活于世上，自当历尽苦难。
402633	p1_Monk_Passive_Provocation	斗志坚决	“无能者在身陷重围时会绝望无助，而艾葛罗德的武僧却只恨敌人太少。”——无幻大师
404245	p1_Monk_Passive_RelentlessAssault	无情猛袭	“尽管维尔纳斯身负重伤，但却屹立不倒。作为五位武僧中仅剩下的一位，他不愿让兄弟们白白牺牲，他凭着坚定的决心力挽狂澜，最终率领恩斯汀格的大军从战场上全面撤退。”——伯德米尔著《荆棘之战编年史》
409173	p1_TieredRift_SpawnNPC		
434819	p1_TreasureGoblin_OnDeathAnniversaryPortal		
382738	p1_TreasureGoblin_OnDeathGreedPortal		
405592	p1_TreasureGoblin_OnDeathWhimsyshirePortal		
434026	p2_FallenLunatic_Aggro_ring		
423205	P2_ItemPassive_Unique_Ring_001		在旋风斩持续期间，你获得 [{VALUE1}*100]% 的伤害减免，并且你施展的痛割造成三倍伤害。
423206	P2_ItemPassive_Unique_Ring_002		使痛割的每秒伤害提高[{VALUE1}*100]%，持续时间延长至15秒。
423226	P2_ItemPassive_Unique_Ring_003		旋风斩获得风卷残云符文效果，且所有旋风斩的伤害提高[{VALUE1}*100]%。
423227	P2_ItemPassive_Unique_Ring_004		使旋风斩的伤害提高 {c_magic}[{VALUE1}*100]%{/c} 的武器伤害。
423228	P2_ItemPassive_Unique_Ring_005		你每拥有 1 点戒律值，都会使你的能量生成技能、多重射击和复仇造成的伤害提高[{VALUE1}*100]% 。
423229	P2_ItemPassive_Unique_Ring_006		在使用影轮翻时丢出铁蒺藜。
423230	P2_ItemPassive_Unique_Ring_007		你的能量生成技生成 [{VALUE1}*2] 点额外的憎恨值和 {VALUE1} 点戒律值。
423231	P2_ItemPassive_Unique_Ring_008		每当掉落一枚宝石时，还会掉落一枚已镶嵌入你头盔的同类型宝石。该效果对传奇宝石无效。
423233	P2_ItemPassive_Unique_Ring_009		狂乱获得每个符文的效果。
423234	P2_ItemPassive_Unique_Ring_010		受你时间延缓影响的敌人每秒受到 [{VALUE1}*100]% 的武器伤害。
423235	P2_ItemPassive_Unique_Ring_011		每隔 {c_magic}{VALUE1}{/c} 秒，对一名附近的敌人发起轰击。
423236	P2_ItemPassive_Unique_Ring_012		受你时间延缓影响的敌人在脱离影响后的 5 秒内，从你的奥术之球、能量气旋、聚能爆破、魔法飞弹、冲击震波、幽魂之刃以及原力之波中受到的伤害提高 [{VALUE1}*100]%。
423237	P2_ItemPassive_Unique_Ring_013		施放奥术之球、能量气旋、聚能爆破、魔法飞弹、冲击震波、幽魂之刃或原力之波会使时间延缓的冷却时间缩短 {VALUE1} 秒。
423238	P2_ItemPassive_Unique_Ring_014		瘟疫虫群会持续影响你身边的敌人。
423239	P2_ItemPassive_Unique_Ring_015		时间延缓获得每个符文的效果。
423240	P2_ItemPassive_Unique_Ring_016		能量气旋周期性地将 {c_magic}{VALUE1}{/c_magic} 码内的小型敌人卷过来。
423241	P2_ItemPassive_Unique_Ring_017		多重射击可击中生命值低于 {c_magic}[{VALUE1}*100]%{/c} 的敌人两次。
423242	P2_ItemPassive_Unique_Ring_018		爆裂掌的死亡爆炸效果会产生爆裂掌。
423243	P2_ItemPassive_Unique_Ring_019		当你的替身爆炸时，你获得一项增益效果，使你飓风破、爆裂掌、神龙摆尾、风雷冲和金钟破技能所造成的伤害提高[{VALUE1}*100]%，持续3秒。
423244	P2_ItemPassive_Unique_Ring_020		如果没有敌人在你身边 10 码范围之内，你可获得 [{VALUE1}*100]% 的伤害减免并且造成的伤害提高 [{VALUE1}*100]%，持续 8 秒。
427798	P2_ItemPassive_Unique_Ring_021		疾风击消耗 {VALUE1} 点内力，但使用技能后会返还一层效果。
427799	P2_ItemPassive_Unique_Ring_022		你的内力生成技攻击速度提高25%，伤害增加[{VALUE1}*100]%。
428220	P2_ItemPassive_Unique_Ring_023		被你的缠绕射击限制移动的敌人，受到的所有伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
429648	P2_ItemPassive_Unique_Ring_024		你的寒冰护甲使你从近战攻击中受到的伤害降低{c_magic}[{VALUE1}*100]%{/c_magic}，并且每当你承受相当于10%生命值的伤害时，自动施放冰霜新星。
429665	P2_ItemPassive_Unique_Ring_025		狂暴冲撞如果只击中 1 名敌人返还一层蓄力。
429673	P2_ItemPassive_Unique_Ring_026		每次使用狂暴冲撞都会使你下一个怒气消耗攻击的伤害提高 [{VALUE1}*100]%。该效果叠加。每次施展怒气消耗攻击吞噬最多 5 层叠加效果。
429851	P2_ItemPassive_Unique_Ring_027		你的攻击技每消耗10点怒气，狂暴者之怒和先祖召唤的冷却时间便缩短[{VALUE1}]秒。
429855	P2_ItemPassive_Unique_Ring_028		攻击会使你的伤害提高 [{VALUE1}*100]%，持续 8 秒。奥术、冰霜、火焰以及闪电攻击每攻击一次叠加一层。叠到 4 层时，每一种不同的元素攻击都可以使增伤效果的持续时间延长 2 秒，最多可达 8 秒。
429856	P2_ItemPassive_Unique_Ring_029		每当你施放飓风破、爆裂掌、神龙摆尾、七相拳和金钟破时，幻身也会施放这些技能。
429857	P2_ItemPassive_Unique_Ring_030		你的法力消耗技击中敌人时，你的战宠对他们造成的伤害提高 [{VALUE1}*100]%，持续 8 秒。
429885	P2_ItemPassive_Unique_Ring_031		复仇之雨造成的伤害提高[{VALUE1}*100]%。
430135	P2_ItemPassive_Unique_Ring_032		狂暴者之怒获得所有符文效果。
430228	P2_ItemPassive_Unique_Ring_033		你的内力生成技使疾风击的武器伤害提高至 [{VALUE1}*100]%，持续 6 秒，并且疾风击使你的内力生成技造成的伤害提高 1250%，持续 6 秒。
430289	P2_ItemPassive_Unique_Ring_034		你的内力生成技使你受到的伤害降低{c_magic}[{VALUE1}*100]%{/c_magic}，持续3秒。
430671	P2_ItemPassive_Unique_Ring_035		当你用法力消耗技击中敌人时，召唤一个鬼娃跟班。
430672	P2_ItemPassive_Unique_Ring_036		奥术、冰霜、火焰以及闪电攻击都会使你的所有抗性提高 [{VALUE1} * 100]%，持续 8 秒。
430673	P2_ItemPassive_Unique_Ring_037		陨石术的伤害提高100%。当你的陨石术击中3个或更少的敌人时，伤害提高{c_magic}[{VALUE1}*100]%{/c_magic}。
430674	P2_ItemPassive_Unique_Ring_038		单一元素的伤害提高{c_magic}[{VALUE1}*100]%{/c}，持续4秒。该效果会在你职业可用元素间循环，顺序如下：奥术、冰霜、火焰、神圣、闪电、物理、毒性。
430675	P2_ItemPassive_Unique_Ring_039		盾牌猛击和横扫的伤害提高[{VALUE1}*100]%。
430676	P2_ItemPassive_Unique_Ring_040		每使用一次盾牌猛击和横扫，便会使你的律法与防御技能的冷却时间缩短 1 秒。
430677	P2_ItemPassive_Unique_Ring_041		僵尸巨兽召唤出3只较小的僵尸巨兽，每只都比原先的更为强大。
430678	P2_ItemPassive_Unique_Ring_042		当你的盾牌猛击击中 3 个或更少的敌人时，其伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic} 并且返还 25% 所消耗的愤怒值。
430679	P2_ItemPassive_Unique_Ring_043		大地践踏会造成一次山崩地裂。
430680	P2_ItemPassive_Unique_Ring_044		每存活一只鬼娃，你和你的宠物受到的伤害便降低 [{VALUE1}*100]%。
430681	P2_ItemPassive_Unique_Ring_045		每当正义击中敌人时，就会形成一把祝福之锤。
430682	P2_ItemPassive_Unique_Ring_046		朝四面八方发出烈焰斩。
430683	P2_ItemPassive_Unique_Ring_047		格挡会释放出天堂之火。
430684	P2_ItemPassive_Unique_Ring_048		当狂暴者之怒和先祖召唤都激活时，你造成的伤害提高[{VALUE1}*100]%。
430685	P2_ItemPassive_Unique_Ring_049		使你幻身的被动效果和你真言的基础被动效果提高[{VALUE1}*100]%。
430686	P2_ItemPassive_Unique_Ring_050		你的火焰法术使最多3名敌人爆炸，对10码内的敌人造成[{VALUE1}*100]%的武器伤害（作为火焰伤害）。
434377	P2_ItemPassive_Unique_Ring_051		在旋风斩持续期间，你的攻击速度和移动速度提高[{VALUE1}*100]%。
434849	P2_ItemPassive_Unique_Ring_052		你的修为法术会使奥术之球的伤害提高 {c_magic}[{VALUE1} * 100]%{/c_magic}，持续 6 秒，最多叠加 3 次。
434964	P2_ItemPassive_Unique_Ring_053		施放复仇之雨后，造成的伤害提高 [{VALUE1}*100]%，受到的伤害降低 60%，持续 10 秒。
434966	P2_ItemPassive_Unique_Ring_054		蚀魂释放出 {VALUE1} 个额外的鬼魂。
434967	P2_ItemPassive_Unique_Ring_055		当蚀魂击中已经受其影响的敌人时，立即对敌人造成相当于 {VALUE1} 秒蚀魂的伤害。
434969	P2_ItemPassive_Unique_Ring_056		灵魂收割获得所有符文效果，并且你每次施放蚀魂或瘟疫虫群都会使其冷却时间减少 {VALUE1} 秒。
434980	P2_ItemPassive_Unique_Ring_057		当你的能量消耗技击中敌人时，造成的伤害提高 [{VALUE1}*100]%，持续 5 秒。
435016	P2_ItemPassive_Unique_Ring_058		你的横扫每击中一名敌人便会使你的下一个横扫的伤害提高{c_magic}[{VALUE1}*100]%{/c_magic}，最多叠加5次。
435040	P2_ItemPassive_Unique_Ring_059		先祖之锤若击中3个或更少的敌人，返还{c_magic}{VALUE1}{/c_magic}点怒气。
433021	P2_Legendary_Potion_07		当生命值低于50%时使用，恢复{c_magic}[{VALUE1}*100]%{/c_magic}能量。
429651	P2_SpecialGoblinRiftSpawn		
436426	P3_ItemPassive_Unique_Ring_001		使用天罚之剑落地后 8 秒内受到的伤害降低 [{VALUE1}*100]% 。
436427	P3_ItemPassive_Unique_Ring_002		祝福之锤的伤害提高 [{VALUE1}*100]% ，天罚之剑的伤害提高 500%。
436428	P3_ItemPassive_Unique_Ring_003		每次使用祝福之锤击中一名敌人，都会使天罚之剑和挑衅的冷却时间缩短 {VALUE1} 秒。
436430	P3_ItemPassive_Unique_Ring_004		祝福之锤的攻击速度和伤害提高 [{VALUE1}*100]% 。
436468	P3_ItemPassive_Unique_Ring_005		多重射击的攻击速度提高 [{VALUE1}*100]% 。
436472	P3_ItemPassive_Unique_Ring_006		扫射的弹药可以穿透敌人。
436481	P3_ItemPassive_Unique_Ring_007		祝福之锤对其击中的前 3 名敌人造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic} 。
436521	P3_ItemPassive_Unique_Ring_008		当你的祝福之锤击中 3 个或更少的敌人时，返还 {c_magic}[{VALUE1}*100]%{/c_magic} 所消耗的愤怒值。
437710	P3_ItemPassive_Unique_Ring_009		对一名敌人施加骨疽后，你所受到的伤害降低 [{VALUE1}*100]% ，持续 10 秒。
437711	P3_ItemPassive_Unique_Ring_010		施放亡者之墙后，你的主要技能酸蚀之云、火蝠、僵尸死士、僵尸犬、僵尸巨兽、亡者之握、食人鱼、亡者之墙造成的伤害提高 [{VALUE1}*100]% ，持续 15 秒。
437840	P3_ItemPassive_Unique_Ring_011		御法者叠加效果还会使你的攻击速度、护甲值和抗性提高 [{VALUE1}*100]%。
437843	P3_ItemPassive_Unique_Ring_012		当你使用御法者的技能攻击时，也会获得御法者叠加效果的层数。
437844	P3_ItemPassive_Unique_Ring_013		在御法者形态下，你每秒施放一次毁灭之波，对 30 码范围内的敌人造成 [{VALUE1}*100]% 的武器伤害。
437854	P3_ItemPassive_Unique_Ring_014		进入御法者形态时你将自动获得 {c_magic}{VALUE1}{/c_magic} 层御法者叠加效果。
439303	P3_ItemPassive_Unique_Ring_015	亚拉基尔的灵魂	召唤一只永久的蛛后，在身后留下蛛网，在 5 秒内对敌人造成 [{VALUE1}*100*5]% 的武器伤害，并降低其移动速度。蛛后会向你施放尸蛛的位置移动。
439308	P3_ItemPassive_Unique_Ring_016		妖术获得巨蟾之灾符文效果。召唤一只巨蟾后，你获得 [{VALUE1}*100]% 的伤害减免，且每秒治疗你生命上限 10% 的生命，持续 15 秒。
439309	P3_ItemPassive_Unique_Ring_017		你的生物技能造成的伤害提高 [{VALUE1}*100]% 。生物技能包括尸蛛、蟾蜍之疫、火蝠、瘟疫虫群、妖术、以及食人鱼。
439310	P3_ItemPassive_Unique_Ring_018		你的七相拳每一击都会造成两倍的技能总伤害。
439311	P3_ItemPassive_Unique_Ring_019		你的内力生成技的第三击将施加爆裂掌。
439312	P3_ItemPassive_Unique_Ring_020		你的爆裂掌伤害提高 [{VALUE1}*100]%，并且你的七相拳将引爆你的爆裂掌。
440235	P3_ItemPassive_Unique_Ring_021		当不在御法者形态下时，你每次击中敌人都会使毁灭之波的伤害增加 [{VALUE1} * 100]% 的武器伤害，最多叠加 20 次。
440336	P3_ItemPassive_Unique_Ring_022		御法者的叠加效果会在御法者形态结束后持续存在 {c_magic}{VALUE1}{/c_magic} 秒。
440434	P3_ItemPassive_Unique_Ring_023		施放天罚之剑时将在落地位置施放审判，且获得衰弱符文效果。
440457	P3_ItemPassive_Unique_Ring_024		敌人第一次对你造成伤害时，该次伤害降低 {c_magic}[{VALUE1}*100]%{/c}  ，并魅惑这名敌人 3 秒。
440568	P3_ItemPassive_Unique_Ring_025		每拥有一点内力，你的内力生成技造成的伤害便提高 [{VALUE1}*100|1|]% 。
440569	P3_ItemPassive_Unique_Ring_026		当达到内力上限时，造成的所有伤害提高 [{VALUE1}*100]% ，但你不会再被动生成内力，并且每秒消耗 65 点内力直至你内力耗尽。
440598	P3_ItemPassive_Unique_Ring_027		七相拳的每一击使伤害降低 {c_magic}[{VALUE1}*100|1|]%{/c_magic} ，持续7秒。
440743	P3_ItemPassive_Unique_Ring_028		你的主要技能的攻击速度提高 30% ，造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c} 。
440790	P3_ItemPassive_Unique_Ring_029		引导火蝠时，你获得 30% 的伤害减免以及 {c_magic}{VALUE1}{/c} 点击中回复生命。
441113	P3_ItemPassive_Unique_Ring_030		套装加成效果所需的装备数量降低1件（最少为2件）
441278	P3_ItemPassive_Unique_Ring_031		亡者之墙造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}，可在 2 秒内最多施放三次，然后再触发冷却时间。
441279	P3_ItemPassive_Unique_Ring_032		先祖之锤的攻击速度提高 50% ，造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c} 。
441280	P3_ItemPassive_Unique_Ring_033		先祖召唤获得先祖之怒符文的效果。
441294	P3_ItemPassive_Unique_Ring_034		顺劈斩基于损失的怒气百分比最多可造成 {c_magic}[{VALUE1}*100]%{/c} 的额外伤害。
441305	P3_ItemPassive_Unique_Ring_035		裂地斩对其击中的前 5 名敌人造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c} 。
441318	P3_ItemPassive_Unique_Ring_036		Demon Hunter defensive item. <NYI>
441349	P3_ItemPassive_Unique_Ring_037		武器飞掷最多生成 {c_magic}{VALUE1}{/c} 点额外怒气（基于被命中的敌人的距离），当被命中的敌人距离你 20 码或更远时取最大值。
441517	P3_ItemPassive_Unique_Ring_038		你的憎恨生成技可使你受到的伤害降低 {c_magic}[{VALUE1}*100]%{/c_magic} ，持续 5 秒。
442353	P3_ItemPassive_Unique_Ring_039		使镶入头盔中的任何宝石的作用提高 {c_magic}[{VALUE1}*100]%{/c} 。该效果对传奇宝石无效。
442477	P3_ItemPassive_Unique_Ring_040		使僵尸死士的法力消耗降低  {c_magic}[{VALUE1}*100]%{/c} 。
442478	P3_ItemPassive_Unique_Ring_041		酸蚀之云获得酸蚀软泥符文的效果。
442660	P4_Crab_Mother_Enrage		
439325	P4_DemonFlyer_FireBreath	红色烈焰吐息	这是你近距离战斗时所使用的技能。
435046	p4_demonTrooper_SpecialMelee		
437524	P4_Forest_Mysterious_Man_Spirit_Form		
437546	P4_Forest_Mysterious_Man_Spirit_Setup		
445642	P4_Forest_MysteriousHermit_ArcaneFireball		
445864	P4_Forest_MysteriousHermit_ArcaneFireball+		
445865	P4_Forest_MysteriousHermit_ArcaneFlameWall+		
445808	p4_Forest_MysteriousHermit_BoomerangBlade		
437112	p4_Forest_MysteriousHermit_Projectile		
445850	p4_Forest_MysteriousHermit_TeleportIllusion		
433729	p4_Goatman_Fireball		
437534	p4_Ice_Goatman_Ranged_Charged_Shot		
434171	p4_Ice_Porcupine_Backpedal_Shot		
434174	p4_Ice_Porcupine_JumpBack		
430206	p4_Ice_Porcupine_Nova		
434209	p4_Ice_Porcupine_Shot		
444521	P4_ItemPassive_Unique_Ring_001		使地震、山崩地裂、跳斩、大地践踏、上古之矛以及裂地斩的伤害提高 [{VALUE1}*100]%。
444522	P4_ItemPassive_Unique_Ring_002		暗影飞刀对击中的第一个敌人造成额外 [{VALUE1}*100]% 的武器伤害。
444929	P4_ItemPassive_Unique_Ring_003		使上古之矛 - 投掷巨石的伤害提高 100%。当你的投掷巨石击中 5 个或更少的敌人时，伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
444969	P4_ItemPassive_Unique_Ring_004		战吼和威吓呐喊会造成山崩地裂与地震。
445008	P4_ItemPassive_Unique_Ring_005		
445266	P4_ItemPassive_Unique_Ring_006		使用暗影飞刀后，影轮翻在 2 秒内不消耗能量。
445274	P4_ItemPassive_Unique_Ring_007		每隔一秒，你的下一个刀扇技能的伤害提高 {c_magic}[{VALUE1}*100]%{/c}，最多叠加 30 次。
445279	P4_ItemPassive_Unique_Ring_008		击中一名已经被刺穿的敌人时，暗影飞刀返还 {c_magic}{VALUE1}{/c} 点憎恨值。
445427	P4_ItemPassive_Unique_Ring_009		你的修为法术攻击速度提高 50%，并且恢复 {c_magic}{VALUE1}{/c_magic} 点奥能。
445639	P4_ItemPassive_Unique_Ring_010		使用轰击对一名敌人造成伤害后，你受到的伤害降低 [{VALUE1} * 100]%，持续 20 秒。
445692	P4_ItemPassive_Unique_Ring_011		你拥有的每一层灵魂收割效果都能使你受到的所有伤害降低 [{VALUE1}*100]%。
445694	P4_ItemPassive_Unique_Ring_012		你对同时受到你蚀魂和瘟疫虫群影响的敌人造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
445765	P4_ItemPassive_Unique_Ring_013		瘟疫虫群获得剧毒虫群符文效果，造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
445798	P4_ItemPassive_Unique_Ring_014		如果这是你唯一的物品套装加成效果时，你装备的每一件远古物品都会使你造成的伤害提高 [{VALUE} * 100]%，受到的伤害降低 4%。
445814	P4_ItemPassive_Unique_Ring_015		每一名被点燃的敌人都会使你的伤害提高 [{VALUE1}*100]%，受到的伤害降低 3%。该效果最多可以叠加 20 次。每当附近有精英怪被点燃时，你将会获得最大加成效果。
445829	P4_ItemPassive_Unique_Ring_016		你的荆棘伤害现在会对你周围 15 码范围内的所有敌人造成伤害。你每次使用惩罚、烈焰斩或格挡一次攻击，你的荆棘伤害便提高 [{VALUE}*100]%，持续 2 秒。
445920	P4_ItemPassive_Unique_Ring_017		奥术之球的爆炸将额外触发一次。
445942	P4_ItemPassive_Unique_Ring_018		当阿卡拉特勇士激活时，你造成的伤害提高 600%，受到的伤害降低 15%。
445943	P4_ItemPassive_Unique_Ring_019		阿卡拉特勇士获得先知化身以及圣力代言符文效果。
446008	P4_ItemPassive_Unique_Ring_020		祝福之盾击中第一个敌人的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
446063	P4_ItemPassive_Unique_Ring_021		你的祝福之盾击中每一名敌人都会使你祝福之盾的伤害提高 {c_magic}[{VALUE1} * 100]%{/c_magic}，持续 3 秒。
446142	P4_ItemPassive_Unique_Ring_022		每当有敌人受到你的天堂之怒的伤害时，都会使你的天堂之怒对其造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
446146	P4_ItemPassive_Unique_Ring_023		使复仇的冷却时间减少 {c_magic}[{VALUE1}*100]%{/c_magic}。
436797	p4_ItemPassive_Unique_Ring_024_KKG	地狱火焰	
446162	P4_ItemPassive_Unique_Ring_025		天堂之怒对被致盲、被定身或被昏迷的敌人造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
446187	P4_ItemPassive_Unique_Ring_026		施放暗影之力、烟雾弹、影轮翻后，受到的伤害降低 {c_magic}[{VALUE1}*100]%{/c}，持续 8 秒。
446195	P4_ItemPassive_Unique_Ring_027		你放出的每一个能量气旋（最多 5 个）都能使你的能量气旋的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
446318	P4_ItemPassive_Unique_Ring_028		使集束箭的憎恨值消耗降低 {c_magic}[{VALUE1} * 100]%{c_magic}。
446359	P4_ItemPassive_Unique_Ring_029		金币和生命球的拾取范围扩大 {VALUE1} 码。
446502	P4_ItemPassive_Unique_Ring_030		当敌人受到你的致盲、定身或昏迷效果时，你的祝福之锤对其造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}，持续 10 秒。
446511	P4_ItemPassive_Unique_Ring_031	唤魔师荆棘	惩罚和烈焰斩的攻击速度提高 50%，并且对你击中的第一个敌人造成相当于你荆棘伤害 [{VALUE1}*100]% 的伤害。
446541	P4_ItemPassive_Unique_Ring_032		受到的近战伤害降低 {c_magic}[{VALUE1}*100]%。
446562	P4_ItemPassive_Unique_Ring_033		神龙摆尾、风雷冲、金钟破消耗一层劲风煞，造成的伤害提高 [{VALUE1}*100]%。
446565	P4_ItemPassive_Unique_Ring_034		获得相当于你格挡几率 {c_magic}[{VALUE1}*100]%{/c} 的伤害减免。
446592	P4_ItemPassive_Unique_Ring_035		狂暴冲撞造成的伤害提高，数值相当于你移动速度加成的 {c_magic}[{VALUE1}*100]%{/c}。
446615	P4_ItemPassive_Unique_Ring_036		获得相当于你体能值 {c_magic}[{VALUE1} * 100]%{/c_magic} 的荆棘伤害。
446638	P4_ItemPassive_Unique_Ring_037		武器飞掷和上古之矛的伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
446639	P4_ItemPassive_Unique_Ring_038		你每拥有一只激活的战宠，你受到的伤害便降低 {c_magic}[{VALUE1}*100|1|]%{/c}。
446640	P4_ItemPassive_Unique_Ring_039		当引导旋风斩、急速射击、扫射、风雷冲、火蝠、奥术洪流、瓦解射线或冰霜射线时，你造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}，受到的伤害降低 25%。
446641	P4_ItemPassive_Unique_Ring_040		你每拥有一点憎恨值，飞轮刃造成的伤害便提高 {c_magic}[{VALUE1}*100|1|]%{/c}。
446655	P4_ItemPassive_Unique_Ring_041		复仇获得黑暗之心符文效果。
446734	P4_ItemPassive_Unique_Ring_042		火蝠攻击速度加快 100%，消耗的法力值降低 {c_magic}[{VALUE1}*100]%{/c}。
446761	P4_ItemPassive_Unique_Ring_043		劲风煞每秒会在你击中的上一名敌人身边生成一个诱饵，嘲讽附近的敌人然后爆炸，你每拥有一层劲风煞，爆炸就会造成 [{VALUE1}*100]% 的武器伤害。
446963	P4_ItemPassive_Unique_Ring_043_SpawnDecoy	孙武空的分身	
446762	P4_ItemPassive_Unique_Ring_044		当劲风煞激活时，你受到的伤害减少 [{VALUE1}*100]%。
446969	P4_ItemPassive_Unique_Ring_045		灵魂弹幕获得魅魂飞弹和万灵之愿符文效果。
447029	P4_ItemPassive_Unique_Ring_046		烈焰炸弹生成 {c_magic}{VALUE1}{/c} 点法力。
447030	P4_ItemPassive_Unique_Ring_047		使群体混乱的冷却时间缩短 {c_magic}{VALUE1}{/c} 秒。
447043	P4_ItemPassive_Unique_Ring_048		神龙摆尾攻击速度加快 50%，造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
447060	P4_ItemPassive_Unique_Ring_049		施放狂暴冲撞、大地践踏、跳斩后，受到的伤害减少 {c_magic}[{VALUE1}*100]%{/c}，持续 8 秒。
447130	P4_ItemPassive_Unique_Ring_050		劲风煞未对任何敌人造成伤害时，每秒获得 {VALUE1} 层叠加效果。
447290	P4_ItemPassive_Unique_Ring_051		战马冲锋的持续时间延长 2 秒。此外，每消灭一名敌人可使其冷却时间缩短 [{VALUE1}] 秒。
447291	P4_ItemPassive_Unique_Ring_052		战马冲锋使用期间及其结束后的 5 秒内，造成的伤害提高 [{VALUE1}*100]%。
447295	P4_ItemPassive_Unique_Ring_053		金钟破还会使敌人在 3 秒内减速 80%，并且造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
447368	P4_ItemPassive_Unique_Ring_054		金钟破的伤害提高 150%。当你的金钟破初始轰击击中 3 名或更少的敌人时，其伤害提高 {c_magic}[{VALUE1}*100]%{/c_magic}。
447372	P4_ItemPassive_Unique_Ring_055		你的主要技能攻击速度加快 50%，造成的伤害提高 {c_magic}[{VALUE1}*100]%{/c}。
447375	P4_ItemPassive_Unique_Ring_056		猛击最多可消耗 40 点怒气，造成最高可达 {c_magic}[{VALUE1}*100]%{/c} 的伤害。
